Row ID,Customer Name,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4493,Joe Kamberova,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,2,0.2,1.4224
4494,Joe Kamberova,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.288,7,0.2,12.7008
4495,Joe Kamberova,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,0.3,-51.984
4496,Craig Carreira,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937
4497,Craig Carreira,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0,19.0512
4498,Giulietta Weimer,CA-2017-155075,12/2/2017,12/9/2017,Standard Class,GW-14605,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,4,0.7,-462.8624
4499,Georgia Rosenberg,CA-2014-103401,11/21/2014,11/26/2014,Standard Class,GR-14560,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0,6.2208
4500,Filia McAdams,CA-2016-124814,4/10/2016,4/16/2016,Standard Class,FM-14215,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0,6.2208
4501,Filia McAdams,CA-2016-124814,4/10/2016,4/16/2016,Standard Class,FM-14215,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,0.2,8.12
4502,Michael Stewart,CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.072
4503,Michael Stewart,CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312,6,0.2,7.1928
4504,Ben Ferrer,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,0.2,17.3656
4505,Ben Ferrer,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0,101.3488
4506,Ben Ferrer,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0,13.1985
4507,Ben Ferrer,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485
4508,Ben Ferrer,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0,0.2034
4509,Ben Ferrer,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.5177
4510,Vivek Sundaresam,CA-2017-167003,5/23/2017,5/29/2017,Standard Class,VS-21820,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233
4511,Kalyca Meade,CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0,17.158
4512,Kalyca Meade,CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,0,39.3408
4513,Liz Preis,CA-2016-118969,10/2/2016,10/3/2016,First Class,LP-17095,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,0.7,-40.1808
4514,Bruce Geld,CA-2016-145240,9/6/2016,9/8/2016,First Class,BG-11740,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,0.8088
4515,Ben Wallace,CA-2016-120873,10/27/2016,11/1/2016,Second Class,BW-11200,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0,75.6548
4516,Paul Stevenson,US-2017-111920,10/22/2017,10/26/2017,Standard Class,PS-18970,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0,12.0252
4517,Rob Beeghly,US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,0,10.058
4518,Rob Beeghly,US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,0.2,15.8158
4519,Julia West,CA-2016-101385,9/25/2016,10/1/2016,Standard Class,JW-16075,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,0,6.9552
4520,Neil Ducich,CA-2017-107167,6/10/2017,6/14/2017,Standard Class,ND-18460,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,84.22
4521,Linda Cazamias,CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316
4522,Linda Cazamias,CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0,6.9088
4523,Bart Pistole,CA-2017-105445,2/20/2017,2/25/2017,Second Class,BP-11095,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3,0.2,3.0654
4524,Roger Demir,CA-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7,0,16.0356
4525,Roger Demir,CA-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0,24.1218
4526,Bill Eplett,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0,67.495
4527,Bill Eplett,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,5,0,47.952
4528,Bill Eplett,US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4,0,14.4596
4529,Roland Schwarz,CA-2017-152856,9/8/2017,9/10/2017,Second Class,RS-19765,Corporate,United States,Marion,Ohio,43302,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,4,0.2,33.5892
4530,Kelly Collister,CA-2016-134691,11/14/2016,11/18/2016,Standard Class,KC-16540,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032
4531,Maria Bertelson,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344
4532,Maria Bertelson,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Consumer,United States,New York City,New York,10009,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3,0,10.5144
4533,Tanja Norvell,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
4534,Tanja Norvell,CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Home Office,United States,Manteca,California,95336,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0,7.4872
4535,Mike Caudle,CA-2015-163104,3/19/2015,3/26/2015,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2,0,5.8604
4536,Vicky Freymann,CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3,0,4.9104
4537,Vicky Freymann,CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,3,0.2,30.2316
4538,Vicky Freymann,CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3,0,6.2016
4539,Vicky Freymann,CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0,4.3296
4540,Erin Smith,CA-2015-104129,2/27/2015,3/2/2015,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.0598
4541,Erin Smith,CA-2015-104129,2/27/2015,3/2/2015,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.224
4542,Michael Kennedy,US-2017-132206,6/16/2017,6/21/2017,Standard Class,MK-17905,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,7,0.8,-8.904
4543,Tony Molinari,CA-2017-113474,3/30/2017,3/31/2017,First Class,TM-21490,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,2,0,149.8956
4544,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.607,9,0.3,-5.4801
4545,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704
4546,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.544,7,0.2,53.7544
4547,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2,0.8,-2.9884
4548,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.912,3,0.2,0.6912
4549,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1,0.6,-2.134
4550,Rob Lucas,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,4,0.2,49.4376
4551,Neoma Murray,US-2017-107636,4/30/2017,5/2/2017,First Class,NM-18520,Consumer,United States,Manchester,Connecticut,6040,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,2,0,2.8224
4552,Grace Kelly,US-2014-165862,7/13/2014,7/17/2014,Standard Class,GK-14620,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,4.3902
4553,Jeremy Farry,US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
4554,Jeremy Farry,US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0,5.778
4555,Eric Barreto,CA-2016-101448,2/27/2016,3/1/2016,Second Class,EB-13930,Consumer,United States,La Crosse,Wisconsin,54601,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0,28.41
4556,Sheri Gordon,CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,Consumer,United States,Florence,South Carolina,29501,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,4,0,14.202
4557,Sheri Gordon,CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.5584
4558,Natalie DeCherney,US-2017-117331,10/21/2017,10/28/2017,Standard Class,ND-18370,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,1,0.7,-6.5619
4559,Candace McMahon,CA-2014-127383,12/31/2014,1/5/2015,Standard Class,CM-11815,Corporate,United States,El Paso,Texas,79907,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,2,0.2,17.9684
4560,Emily Burns,CA-2014-110219,5/5/2014,5/8/2014,First Class,EB-13870,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-9.1335
4561,Harry Marie,CA-2015-118871,12/4/2015,12/9/2015,Second Class,HM-14860,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0,122.148
4562,Harry Marie,CA-2015-118871,12/4/2015,12/9/2015,Second Class,HM-14860,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.2764
4563,Harry Marie,CA-2015-118871,12/4/2015,12/9/2015,Second Class,HM-14860,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5,0,13.832
4564,Sanjit Jacobs,CA-2017-129490,9/26/2017,9/30/2017,Standard Class,SJ-20125,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-57.6312
4565,Dario Medina,CA-2014-101175,12/9/2014,12/14/2014,Standard Class,DM-12955,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6,0.2,-1.2588
4566,Matt Collins,US-2017-149510,12/3/2017,12/10/2017,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,4.5216
4567,Matt Collins,US-2017-149510,12/3/2017,12/10/2017,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,6,0.7,-21.1068
4568,Matt Collins,US-2017-149510,12/3/2017,12/10/2017,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4,0.2,8.8624
4569,Duane Benoit,CA-2015-111990,11/8/2015,11/13/2015,Standard Class,DB-13660,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,6,0.8,-17.2854
4570,Nicole Fjeld,CA-2014-169460,4/19/2014,4/21/2014,Second Class,NF-18595,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0,26.649
4571,Nathan Mautz,US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,67212,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0,8.0712
4572,Nathan Mautz,US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,67212,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2,0,60.1412
4573,Alejandro Ballentine,CA-2017-126662,7/17/2017,7/21/2017,Standard Class,AB-10255,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
4574,Matthew Grinstein,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,0,184.2204
4575,Matthew Grinstein,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0,8.7048
4576,Matthew Grinstein,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,0,3.614
4577,Matthew Grinstein,CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,0,6.715
4578,Sanjit Engle,US-2014-121734,4/11/2014,4/16/2014,Standard Class,SE-20110,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544
4579,Anthony Garverick,CA-2015-110947,6/9/2015,6/15/2015,Standard Class,AG-10765,Home Office,United States,Hampton,Virginia,23666,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,113.1,3,0,56.55
4580,Aaron Smayling,US-2014-150126,7/27/2014,8/2/2014,Standard Class,AS-10045,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,11,0,32.2322
